Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Segment,Category,Sub_Category,Sales,Quantity,Profit
ORD00761,2022-04-16,CUST0234,Customer_234,East,Home Office,Office Supplies,Art,1606.01,7,272.09
ORD00762,2022-02-06,CUST0100,Customer_100,East,Home Office,Furniture,Chairs,738.33,6,-2.82
ORD00763,2022-08-18,CUST0121,Customer_121,East,Corporate,Furniture,Chairs,1586.63,1,474.74
ORD00764,2022-04-18,CUST0218,Customer_218,East,Consumer,Furniture,Chairs,1572.29,2,374.53
ORD00765,2022-02-10,CUST0160,Customer_160,East,Home Office,Furniture,Bookcases,1444.25,5,146.53
ORD00766,2022-02-03,CUST0105,Customer_105,South,Corporate,Office Supplies,Paper,1772.07,1,153.42
ORD00767,2023-09-01,CUST0042,Customer_42,Central,Consumer,Furniture,Bookcases,792.56,4,-70.2
ORD00768,2022-12-11,CUST0089,Customer_89,South,Home Office,Technology,Phones,981.29,6,176.7
ORD00769,2022-05-14,CUST0120,Customer_120,West,Consumer,Furniture,Bookcases,175.98,8,27.12
ORD00770,2022-10-22,CUST0191,Customer_191,West,Corporate,Technology,Machines,848.52,10,-68.95
ORD00771,2023-11-02,CUST0090,Customer_90,West,Corporate,Office Supplies,Storage,1077.73,5,177.38
ORD00772,2023-05-14,CUST0145,Customer_145,East,Home Office,Office Supplies,Art,1840.31,3,105.11
ORD00773,2022-08-17,CUST0096,Customer_96,Central,Home Office,Furniture,Furnishings,351.0,3,20.55
ORD00774,2022-11-06,CUST0293,Customer_293,East,Corporate,Technology,Accessories,1017.31,3,191.52
ORD00775,2022-04-17,CUST0228,Customer_228,East,Corporate,Furniture,Chairs,1866.9,7,-20.95
ORD00776,2022-05-05,CUST0163,Customer_163,South,Home Office,Furniture,Furnishings,1620.38,6,402.6
ORD00777,2022-10-24,CUST0136,Customer_136,West,Home Office,Technology,Phones,617.04,2,138.13
ORD00778,2023-11-11,CUST0282,Customer_282,South,Consumer,Technology,Copiers,1921.24,2,499.28
ORD00779,2023-03-30,CUST0257,Customer_257,West,Home Office,Technology,Phones,1123.52,10,8.57
ORD00780,2023-02-18,CUST0071,Customer_71,South,Consumer,Furniture,Bookcases,1809.9,2,395.88
ORD00781,2022-09-28,CUST0062,Customer_62,South,Consumer,Technology,Phones,829.65,3,187.58
ORD00782,2022-06-24,CUST0176,Customer_176,East,Home Office,Office Supplies,Storage,1908.19,1,367.21
ORD00783,2023-06-13,CUST0265,Customer_265,Central,Consumer,Office Supplies,Binders,1028.53,5,148.13
ORD00784,2022-07-27,CUST0286,Customer_286,Central,Home Office,Furniture,Furnishings,896.99,2,194.01
ORD00785,2022-06-13,CUST0183,Customer_183,South,Corporate,Office Supplies,Storage,213.46,7,-18.34
ORD00786,2023-06-05,CUST0222,Customer_222,South,Home Office,Furniture,Bookcases,1163.99,9,92.69
ORD00787,2022-02-27,CUST0295,Customer_295,West,Corporate,Furniture,Furnishings,1028.2,10,101.67
ORD00788,2022-11-21,CUST0199,Customer_199,West,Corporate,Office Supplies,Storage,1135.85,6,153.01
ORD00789,2022-06-24,CUST0235,Customer_235,East,Corporate,Furniture,Bookcases,617.41,4,173.41
ORD00790,2023-05-30,CUST0139,Customer_139,Central,Home Office,Furniture,Bookcases,407.24,3,80.02
ORD00791,2023-01-23,CUST0195,Customer_195,East,Corporate,Furniture,Tables,1351.31,3,-80.16
ORD00792,2022-05-08,CUST0126,Customer_126,South,Corporate,Technology,Accessories,631.67,9,178.07
ORD00793,2022-01-04,CUST0042,Customer_42,Central,Consumer,Furniture,Tables,679.88,1,11.06
ORD00794,2023-07-23,CUST0058,Customer_58,East,Consumer,Technology,Copiers,951.51,1,13.85
ORD00795,2022-09-02,CUST0148,Customer_148,Central,Corporate,Office Supplies,Storage,816.66,6,-5.02
ORD00796,2023-01-12,CUST0132,Customer_132,East,Corporate,Furniture,Chairs,1450.89,10,409.63
ORD00797,2022-01-14,CUST0036,Customer_36,East,Consumer,Technology,Machines,681.92,7,116.08
ORD00798,2023-04-11,CUST0069,Customer_69,South,Corporate,Technology,Copiers,1345.99,3,298.25
ORD00799,2023-11-01,CUST0259,Customer_259,South,Consumer,Technology,Accessories,1968.59,3,178.73
ORD00800,2022-04-04,CUST0095,Customer_95,East,Home Office,Office Supplies,Art,1504.71,9,252.64
ORD00801,2023-06-26,CUST0159,Customer_159,East,Home Office,Office Supplies,Paper,1011.27,9,285.73
ORD00802,2023-11-21,CUST0057,Customer_57,South,Corporate,Technology,Machines,1513.07,5,386.92
ORD00803,2023-11-28,CUST0228,Customer_228,East,Corporate,Office Supplies,Binders,1771.37,10,134.06
ORD00804,2023-04-01,CUST0091,Customer_91,South,Consumer,Furniture,Chairs,1710.8,10,88.23
ORD00805,2023-04-24,CUST0045,Customer_45,West,Consumer,Technology,Accessories,377.91,5,69.99
ORD00806,2023-08-20,CUST0256,Customer_256,West,Corporate,Technology,Copiers,1870.04,2,272.91
ORD00807,2022-10-14,CUST0293,Customer_293,East,Corporate,Technology,Machines,1665.37,1,-95.69
ORD00808,2023-06-29,CUST0071,Customer_71,South,Consumer,Furniture,Bookcases,865.06,1,-19.43
ORD00809,2023-03-05,CUST0139,Customer_139,Central,Home Office,Technology,Machines,1265.11,1,346.71
ORD00810,2022-01-05,CUST0241,Customer_241,Central,Home Office,Technology,Phones,147.21,1,18.17
ORD00811,2023-02-05,CUST0184,Customer_184,Central,Home Office,Furniture,Furnishings,1382.69,9,5.85
ORD00812,2022-08-02,CUST0131,Customer_131,Central,Corporate,Furniture,Chairs,1584.92,1,302.62
ORD00813,2023-04-11,CUST0261,Customer_261,East,Home Office,Furniture,Chairs,998.57,7,-63.39
ORD00814,2023-05-25,CUST0143,Customer_143,Central,Corporate,Furniture,Furnishings,534.24,4,-14.63
ORD00815,2023-05-04,CUST0198,Customer_198,West,Consumer,Furniture,Tables,1185.11,8,182.4
ORD00816,2023-08-15,CUST0083,Customer_83,West,Home Office,Office Supplies,Binders,106.04,9,-5.75
ORD00817,2023-07-13,CUST0156,Customer_156,East,Corporate,Office Supplies,Paper,199.89,4,37.38
ORD00818,2023-05-12,CUST0241,Customer_241,Central,Home Office,Technology,Copiers,1182.11,4,227.43
ORD00819,2023-01-16,CUST0026,Customer_26,East,Corporate,Furniture,Chairs,454.81,3,104.16
ORD00820,2022-07-29,CUST0066,Customer_66,East,Corporate,Furniture,Tables,363.03,5,56.5
ORD00821,2023-10-13,CUST0048,Customer_48,East,Home Office,Office Supplies,Paper,1361.3,8,393.02
ORD00822,2022-05-02,CUST0007,Customer_7,South,Consumer,Furniture,Tables,1771.42,6,517.17
ORD00823,2023-02-09,CUST0100,Customer_100,East,Home Office,Office Supplies,Binders,1674.95,7,-111.15
ORD00824,2022-02-18,CUST0159,Customer_159,East,Home Office,Furniture,Chairs,902.89,10,193.41
ORD00825,2022-12-27,CUST0247,Customer_247,South,Consumer,Technology,Copiers,186.09,10,25.05
ORD00826,2022-02-11,CUST0192,Customer_192,Central,Corporate,Technology,Copiers,782.51,3,50.16
ORD00827,2024-01-01,CUST0248,Customer_248,Central,Consumer,Furniture,Tables,929.61,7,4.99
ORD00828,2022-06-04,CUST0031,Customer_31,East,Corporate,Office Supplies,Paper,1032.9,4,82.24
ORD00829,2022-03-27,CUST0239,Customer_239,West,Corporate,Office Supplies,Art,238.47,9,67.46
ORD00830,2023-04-11,CUST0113,Customer_113,Central,Consumer,Furniture,Bookcases,1953.45,8,425.95
ORD00831,2023-05-13,CUST0120,Customer_120,West,Consumer,Office Supplies,Paper,1003.09,1,-85.52
ORD00832,2022-12-05,CUST0187,Customer_187,East,Home Office,Technology,Accessories,910.42,8,247.21
ORD00833,2022-05-04,CUST0060,Customer_60,East,Consumer,Office Supplies,Paper,722.38,7,-12.34
ORD00834,2023-07-17,CUST0207,Customer_207,East,Home Office,Technology,Machines,803.68,5,24.63
ORD00835,2023-10-15,CUST0008,Customer_8,Central,Home Office,Office Supplies,Storage,1621.97,10,122.6
ORD00836,2023-06-05,CUST0281,Customer_281,Central,Corporate,Furniture,Chairs,1969.74,2,-126.67
ORD00837,2023-10-05,CUST0279,Customer_279,West,Home Office,Office Supplies,Storage,1838.73,1,-147.64
ORD00838,2023-07-07,CUST0011,Customer_11,South,Consumer,Technology,Machines,1409.6,2,315.63
ORD00839,2022-10-30,CUST0282,Customer_282,South,Consumer,Furniture,Tables,1064.57,2,-93.11
ORD00840,2022-01-02,CUST0272,Customer_272,West,Consumer,Furniture,Tables,375.36,2,100.47
ORD00841,2023-08-17,CUST0177,Customer_177,Central,Corporate,Furniture,Tables,667.75,3,-16.17
ORD00842,2022-09-25,CUST0021,Customer_21,Central,Consumer,Office Supplies,Art,1431.43,8,134.11
ORD00843,2022-02-18,CUST0169,Customer_169,West,Corporate,Technology,Copiers,1178.01,8,214.73
ORD00844,2023-10-12,CUST0268,Customer_268,West,Consumer,Furniture,Tables,81.99,1,1.64
ORD00845,2022-04-11,CUST0156,Customer_156,East,Corporate,Furniture,Tables,385.12,3,-19.1
ORD00846,2022-12-24,CUST0254,Customer_254,Central,Consumer,Technology,Machines,1781.19,1,-168.27
ORD00847,2022-09-15,CUST0287,Customer_287,East,Home Office,Furniture,Bookcases,677.78,2,95.71
ORD00848,2022-01-17,CUST0139,Customer_139,Central,Home Office,Office Supplies,Binders,316.06,7,39.56
ORD00849,2023-11-13,CUST0072,Customer_72,Central,Home Office,Furniture,Tables,720.6,4,-33.39
ORD00850,2022-06-03,CUST0247,Customer_247,South,Consumer,Furniture,Tables,1304.46,5,25.59
ORD00851,2022-07-13,CUST0131,Customer_131,Central,Corporate,Office Supplies,Storage,1132.19,7,14.98
ORD00852,2022-04-30,CUST0092,Customer_92,Central,Home Office,Technology,Phones,1056.39,6,241.11
ORD00853,2023-10-13,CUST0006,Customer_6,West,Consumer,Furniture,Bookcases,332.99,2,68.13
ORD00854,2023-07-16,CUST0193,Customer_193,Central,Home Office,Furniture,Bookcases,396.7,8,-24.79
ORD00855,2023-05-26,CUST0088,Customer_88,South,Home Office,Furniture,Furnishings,1080.28,4,-27.71
ORD00856,2023-06-24,CUST0044,Customer_44,East,Corporate,Furniture,Furnishings,878.03,2,260.14
ORD00857,2023-12-01,CUST0086,Customer_86,Central,Home Office,Furniture,Furnishings,653.36,10,72.7
ORD00858,2022-12-01,CUST0085,Customer_85,East,Consumer,Furniture,Furnishings,1856.63,4,458.16
ORD00859,2023-02-01,CUST0217,Customer_217,South,Home Office,Furniture,Chairs,457.43,6,132.13
ORD00860,2023-06-01,CUST0077,Customer_77,Central,Corporate,Technology,Phones,79.7,6,17.19
ORD00861,2022-10-29,CUST0272,Customer_272,West,Consumer,Technology,Copiers,1218.15,1,23.52
ORD00862,2022-06-22,CUST0195,Customer_195,East,Corporate,Technology,Machines,1372.63,9,-94.62
ORD00863,2022-05-27,CUST0295,Customer_295,West,Corporate,Technology,Machines,941.49,9,19.98
ORD00864,2023-08-15,CUST0105,Customer_105,South,Corporate,Office Supplies,Paper,1476.64,3,-101.78
ORD00865,2022-12-25,CUST0059,Customer_59,West,Corporate,Office Supplies,Binders,1468.21,5,266.46
ORD00866,2023-09-28,CUST0200,Customer_200,South,Consumer,Technology,Phones,727.51,7,-30.16
ORD00867,2022-11-07,CUST0139,Customer_139,Central,Home Office,Office Supplies,Binders,1231.53,8,216.34
ORD00868,2022-10-11,CUST0118,Customer_118,South,Corporate,Furniture,Furnishings,1676.88,4,-160.41
ORD00869,2023-01-21,CUST0297,Customer_297,East,Consumer,Technology,Copiers,1126.83,9,57.63
ORD00870,2022-06-22,CUST0252,Customer_252,South,Home Office,Furniture,Chairs,663.71,9,72.92
ORD00871,2023-12-06,CUST0007,Customer_7,South,Consumer,Technology,Machines,928.28,6,-59.09
ORD00872,2022-05-09,CUST0195,Customer_195,East,Corporate,Furniture,Furnishings,417.6,9,86.22
ORD00873,2022-02-12,CUST0277,Customer_277,East,Corporate,Technology,Phones,495.4,8,53.9
ORD00874,2023-12-24,CUST0217,Customer_217,South,Home Office,Technology,Accessories,328.62,8,52.12
ORD00875,2023-09-28,CUST0073,Customer_73,South,Corporate,Office Supplies,Storage,1129.37,9,259.49
ORD00876,2022-12-06,CUST0203,Customer_203,Central,Corporate,Office Supplies,Storage,158.87,4,37.73
ORD00877,2022-01-26,CUST0055,Customer_55,East,Consumer,Furniture,Furnishings,1155.06,9,97.16
ORD00878,2022-06-26,CUST0292,Customer_292,Central,Corporate,Furniture,Chairs,568.94,6,75.48
ORD00879,2022-08-20,CUST0161,Customer_161,West,Corporate,Office Supplies,Binders,529.19,2,96.39
ORD00880,2023-05-23,CUST0113,Customer_113,Central,Consumer,Office Supplies,Storage,1681.63,2,30.72
ORD00881,2022-10-30,CUST0253,Customer_253,West,Consumer,Office Supplies,Binders,559.17,10,82.11
ORD00882,2022-03-31,CUST0261,Customer_261,East,Home Office,Technology,Machines,687.48,3,102.09
ORD00883,2023-03-30,CUST0271,Customer_271,Central,Consumer,Furniture,Furnishings,1746.98,6,-127.29
ORD00884,2023-01-22,CUST0024,Customer_24,South,Consumer,Furniture,Tables,369.3,7,25.33
ORD00885,2022-04-11,CUST0098,Customer_98,West,Consumer,Technology,Copiers,1506.67,5,319.93
ORD00886,2022-01-29,CUST0171,Customer_171,South,Home Office,Furniture,Tables,1816.94,8,291.21
ORD00887,2022-11-24,CUST0244,Customer_244,West,Home Office,Office Supplies,Binders,1633.6,5,-27.21
ORD00888,2022-08-14,CUST0186,Customer_186,South,Home Office,Furniture,Tables,1970.34,1,332.26
ORD00889,2022-06-08,CUST0242,Customer_242,Central,Home Office,Technology,Copiers,299.61,4,87.37
ORD00890,2023-12-06,CUST0120,Customer_120,West,Consumer,Furniture,Chairs,203.69,5,-15.25
ORD00891,2022-04-08,CUST0285,Customer_285,Central,Consumer,Furniture,Chairs,1588.18,3,159.97
ORD00892,2022-06-05,CUST0135,Customer_135,West,Corporate,Office Supplies,Paper,1156.96,8,219.18
ORD00893,2022-05-12,CUST0253,Customer_253,West,Consumer,Technology,Phones,374.69,6,31.35
ORD00894,2023-04-28,CUST0138,Customer_138,West,Consumer,Technology,Copiers,296.71,10,7.14
ORD00895,2022-01-23,CUST0178,Customer_178,East,Home Office,Furniture,Furnishings,1101.84,9,-93.16
ORD00896,2022-04-30,CUST0158,Customer_158,South,Corporate,Technology,Machines,1928.29,3,85.81
ORD00897,2022-06-05,CUST0230,Customer_230,East,Corporate,Office Supplies,Paper,1727.27,3,103.85
ORD00898,2022-06-26,CUST0171,Customer_171,South,Home Office,Office Supplies,Paper,990.09,7,-98.25
ORD00899,2022-04-14,CUST0052,Customer_52,East,Consumer,Furniture,Tables,1301.54,6,126.32
ORD00900,2023-10-11,CUST0085,Customer_85,East,Consumer,Furniture,Bookcases,1097.81,10,-23.74
ORD00901,2023-04-09,CUST0161,Customer_161,West,Corporate,Office Supplies,Art,1200.39,1,9.68
ORD00902,2023-01-08,CUST0169,Customer_169,West,Corporate,Furniture,Bookcases,1195.4,1,-56.23
ORD00903,2022-03-24,CUST0227,Customer_227,East,Corporate,Furniture,Chairs,821.1,8,-29.1
ORD00904,2022-09-18,CUST0182,Customer_182,West,Home Office,Technology,Accessories,475.95,10,-24.38
ORD00905,2023-08-10,CUST0005,Customer_5,West,Corporate,Technology,Accessories,577.04,3,-40.57
ORD00906,2023-11-13,CUST0064,Customer_64,South,Home Office,Furniture,Furnishings,1137.04,6,106.2
ORD00907,2022-03-24,CUST0256,Customer_256,West,Corporate,Furniture,Furnishings,1075.95,7,13.42
ORD00908,2023-05-29,CUST0200,Customer_200,South,Consumer,Technology,Phones,960.32,9,-47.86
ORD00909,2023-08-12,CUST0012,Customer_12,West,Consumer,Furniture,Chairs,711.98,8,210.43
ORD00910,2022-06-24,CUST0197,Customer_197,East,Consumer,Furniture,Chairs,1269.41,1,185.0
ORD00911,2023-05-12,CUST0033,Customer_33,Central,Home Office,Technology,Copiers,276.99,7,40.17
ORD00912,2023-12-08,CUST0074,Customer_74,South,Corporate,Office Supplies,Binders,663.69,8,-22.08
ORD00913,2023-02-06,CUST0109,Customer_109,West,Consumer,Office Supplies,Binders,558.31,1,3.38
ORD00914,2022-11-23,CUST0159,Customer_159,East,Home Office,Furniture,Chairs,65.91,5,6.77
ORD00915,2022-07-01,CUST0165,Customer_165,East,Consumer,Office Supplies,Binders,903.05,9,51.87
ORD00916,2022-10-08,CUST0170,Customer_170,South,Corporate,Furniture,Furnishings,1993.69,6,396.14
ORD00917,2022-04-19,CUST0274,Customer_274,East,Corporate,Furniture,Tables,1653.51,8,209.1
ORD00918,2022-10-22,CUST0158,Customer_158,South,Corporate,Furniture,Bookcases,1276.65,4,295.53
ORD00919,2022-11-03,CUST0248,Customer_248,Central,Consumer,Technology,Accessories,986.23,10,130.08
ORD00920,2023-07-15,CUST0103,Customer_103,West,Home Office,Furniture,Tables,566.35,3,107.56
ORD00921,2023-03-28,CUST0098,Customer_98,West,Consumer,Furniture,Furnishings,685.23,7,-23.31
ORD00922,2022-06-26,CUST0080,Customer_80,West,Corporate,Office Supplies,Paper,1705.43,3,226.21
ORD00923,2023-05-04,CUST0289,Customer_289,Central,Consumer,Technology,Copiers,1670.64,10,21.22
ORD00924,2022-10-16,CUST0125,Customer_125,South,Consumer,Furniture,Chairs,690.05,4,-12.09
ORD00925,2023-05-12,CUST0124,Customer_124,East,Corporate,Office Supplies,Storage,109.7,2,0.43
ORD00926,2023-10-01,CUST0239,Customer_239,West,Corporate,Furniture,Furnishings,573.56,10,93.86
ORD00927,2023-09-16,CUST0209,Customer_209,West,Corporate,Technology,Copiers,1623.73,5,375.08
ORD00928,2023-04-06,CUST0137,Customer_137,East,Consumer,Technology,Accessories,1959.81,5,96.24
ORD00929,2023-09-05,CUST0158,Customer_158,South,Corporate,Technology,Phones,508.31,8,31.63
ORD00930,2022-03-29,CUST0207,Customer_207,East,Home Office,Technology,Accessories,470.98,10,104.37
ORD00931,2023-05-14,CUST0246,Customer_246,Central,Consumer,Office Supplies,Storage,924.38,3,-22.94
ORD00932,2023-03-26,CUST0259,Customer_259,South,Consumer,Office Supplies,Paper,1722.7,6,295.25
ORD00933,2023-09-15,CUST0019,Customer_19,East,Consumer,Technology,Phones,1585.05,9,364.4
ORD00934,2023-04-26,CUST0241,Customer_241,Central,Home Office,Office Supplies,Storage,1147.52,2,274.4
ORD00935,2023-02-21,CUST0008,Customer_8,Central,Home Office,Technology,Copiers,115.76,10,13.14
ORD00936,2022-08-22,CUST0250,Customer_250,East,Corporate,Furniture,Tables,751.11,7,40.68
ORD00937,2022-11-13,CUST0085,Customer_85,East,Consumer,Office Supplies,Paper,1692.76,10,214.48
ORD00938,2023-01-08,CUST0098,Customer_98,West,Consumer,Furniture,Chairs,858.75,10,133.46
ORD00939,2023-12-04,CUST0255,Customer_255,West,Corporate,Office Supplies,Storage,1985.73,3,-138.78
ORD00940,2023-06-30,CUST0174,Customer_174,East,Consumer,Furniture,Bookcases,1588.57,9,417.49
ORD00941,2023-04-12,CUST0020,Customer_20,South,Consumer,Furniture,Chairs,740.03,10,143.45
ORD00942,2022-05-13,CUST0229,Customer_229,East,Consumer,Office Supplies,Paper,373.07,5,30.29
ORD00943,2022-09-28,CUST0285,Customer_285,Central,Consumer,Office Supplies,Binders,636.65,1,19.14
ORD00944,2022-12-13,CUST0243,Customer_243,Central,Consumer,Office Supplies,Binders,196.03,8,58.8
ORD00945,2023-11-28,CUST0241,Customer_241,Central,Home Office,Office Supplies,Storage,833.35,6,198.79
ORD00946,2023-12-16,CUST0033,Customer_33,Central,Home Office,Furniture,Furnishings,1026.07,2,62.09
ORD00947,2022-03-11,CUST0198,Customer_198,West,Consumer,Furniture,Furnishings,317.7,4,48.81
ORD00948,2022-11-14,CUST0061,Customer_61,East,Consumer,Furniture,Tables,1308.53,10,94.58
ORD00949,2023-10-04,CUST0255,Customer_255,West,Corporate,Furniture,Bookcases,419.75,5,79.36
ORD00950,2023-10-11,CUST0061,Customer_61,East,Consumer,Technology,Machines,1451.19,6,-41.37
ORD00951,2023-08-29,CUST0156,Customer_156,East,Corporate,Technology,Machines,1138.14,2,152.0
ORD00952,2022-06-18,CUST0043,Customer_43,West,Consumer,Office Supplies,Binders,1313.92,7,-28.56
ORD00953,2023-09-23,CUST0058,Customer_58,East,Consumer,Technology,Copiers,925.38,7,-20.82
ORD00954,2023-08-19,CUST0119,Customer_119,West,Home Office,Furniture,Bookcases,627.37,7,97.12
ORD00955,2023-06-30,CUST0072,Customer_72,Central,Home Office,Office Supplies,Binders,1142.22,9,-30.1
ORD00956,2023-09-13,CUST0056,Customer_56,West,Consumer,Furniture,Furnishings,754.94,1,-19.39
ORD00957,2023-07-31,CUST0259,Customer_259,South,Consumer,Office Supplies,Paper,701.06,1,209.48
ORD00958,2023-01-04,CUST0248,Customer_248,Central,Consumer,Technology,Copiers,1088.08,7,94.72
ORD00959,2023-06-19,CUST0217,Customer_217,South,Home Office,Furniture,Tables,1313.68,6,97.67
ORD00960,2023-09-02,CUST0088,Customer_88,South,Home Office,Technology,Machines,1864.57,7,-176.71
ORD00961,2022-08-24,CUST0268,Customer_268,West,Consumer,Furniture,Furnishings,1236.59,6,131.99
ORD00962,2022-03-14,CUST0176,Customer_176,East,Home Office,Technology,Phones,1691.38,1,66.42
ORD00963,2023-05-31,CUST0065,Customer_65,East,Home Office,Office Supplies,Art,741.37,1,179.78
ORD00964,2022-09-19,CUST0202,Customer_202,East,Consumer,Office Supplies,Storage,1011.84,6,132.15
ORD00965,2023-01-15,CUST0154,Customer_154,Central,Home Office,Furniture,Furnishings,1780.86,3,206.46
ORD00966,2022-10-22,CUST0118,Customer_118,South,Corporate,Technology,Copiers,712.52,9,108.1
ORD00967,2022-02-21,CUST0010,Customer_10,West,Consumer,Technology,Copiers,1540.31,4,-54.95
ORD00968,2022-10-19,CUST0091,Customer_91,South,Consumer,Office Supplies,Storage,175.01,9,42.43
ORD00969,2022-11-30,CUST0122,Customer_122,South,Corporate,Technology,Copiers,1089.03,10,114.3
ORD00970,2023-04-11,CUST0218,Customer_218,East,Consumer,Technology,Phones,253.13,1,20.6
ORD00971,2023-02-13,CUST0148,Customer_148,Central,Corporate,Office Supplies,Paper,1401.9,5,-49.75
ORD00972,2023-01-10,CUST0277,Customer_277,East,Corporate,Technology,Copiers,204.95,4,32.36
ORD00973,2023-04-07,CUST0018,Customer_18,West,Corporate,Furniture,Tables,181.96,1,0.29
ORD00974,2022-02-25,CUST0054,Customer_54,Central,Consumer,Technology,Copiers,678.95,7,27.39
ORD00975,2023-08-04,CUST0043,Customer_43,West,Consumer,Technology,Accessories,520.35,1,135.31
